Timestamp,Object Color,Center X,Center Y,Bounding Box Width,Bounding Box Height,Target X,Target Y,Actual X,Actual Y,Error X,Error Y,Success,Elapsed Time
2025-01-07 21:06:47,Biru,814,370,tensor(125.9883),tensor(117.4021),97,75,99,75,2,0,True,0.0004994869232177734
2025-01-07 21:06:48,persegiBiru,768,332,126,120,181,13,180,17,1,4,True,0.4461752027911824
2025-01-07 21:06:48,persegiBiru,793,357,130,118,146,10,147,5,1,5,True,0.2833239620500465
2025-01-07 21:06:48,persegiBiru,768,342,128,117,114,77,112,76,2,1,True,0.4572473466718707
2025-01-07 21:06:49,persegiBiru,755,342,124,119,101,26,96,22,5,4,True,0.2796149861797421
2025-01-07 21:06:49,Biru,755,342,tensor(124.0338),tensor(119.7268),105,69,100,70,5,1,True,0.000499725341796875
2025-01-07 21:06:50,persegiBiru,809,380,123,107,74,42,73,40,1,2,True,0.4031289339168942
2025-01-07 21:06:50,persegiBiru,776,371,123,110,188,20,183,17,5,3,True,0.29976873696726836
2025-01-07 21:06:50,Biru,776,371,tensor(123.2572),tensor(110.5540),96,71,94,66,2,5,True,0.0
2025-01-07 21:06:51,persegiBiru,778,367,129,111,40,94,43,93,3,1,True,0.4813117858864111
2025-01-07 21:06:51,Fail to pick,778,367,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:51,persegiBiru,740,351,136,113,51,3,54,2,3,1,True,0.346703916132944
2025-01-07 21:06:51,persegiBiru,731,357,128,112,135,11,135,6,0,5,True,0.21820777872066605
2025-01-07 21:06:51,Fail to pick,731,357,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:51,persegiBiru,772,384,130,114,110,22,108,18,2,4,True,0.12280683755745443
2025-01-07 21:06:51,persegiBiru,775,408,128,111,108,76,106,71,2,5,True,0.13399112965040083
2025-01-07 21:06:52,persegiBiru,787,403,137,110,75,87,71,91,4,4,True,0.16423086401137493
2025-01-07 21:06:52,Biru,787,403,tensor(137.0684),tensor(110.1622),88,72,88,73,0,1,True,0.0
2025-01-07 21:06:53,persegiBiru,773,408,129,113,160,36,156,33,4,3,True,0.3041974537479635
2025-01-07 21:06:53,persegiBiru,772,409,127,112,153,88,155,87,2,1,True,0.490283070383407
2025-01-07 21:06:53,Fail to pick,772,409,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:53,persegiBiru,769,407,121,116,123,84,127,80,4,4,False,0.4945290606472976
2025-01-07 21:06:53,Fail to pick,769,407,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:54,persegiBiru,788,367,128,112,160,85,162,86,2,1,True,0.4539697121463958
2025-01-07 21:06:54,Biru,788,367,tensor(128.5370),tensor(112.0804),98,72,98,76,0,4,True,0.0005064010620117188
2025-01-07 21:06:54,persegiBiru,808,381,125,113,198,62,195,61,3,1,True,0.1183071191312723
2025-01-07 21:06:54,persegiBiru,798,358,129,117,180,81,182,79,2,2,True,0.24182544687294236
2025-01-07 21:06:54,persegiBiru,789,364,127,113,185,98,180,98,5,0,True,0.3050944015585235
2025-01-07 21:06:54,Fail to pick,789,364,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:55,persegiBiru,756,341,122,115,134,27,129,30,5,3,True,0.3126200297213968
2025-01-07 21:06:55,persegiBiru,808,378,125,113,187,95,187,94,0,1,True,0.4418963671419919
2025-01-07 21:06:55,Biru,808,378,tensor(125.8767),tensor(113.1786),95,74,97,74,2,0,True,0.0004980564117431641
2025-01-07 21:06:56,persegiBiru,789,359,132,115,137,16,139,17,2,1,True,0.45276369867462496
2025-01-07 21:06:57,persegiBiru,806,374,130,111,180,86,179,89,1,3,True,0.2916362400086337
2025-01-07 21:06:57,Biru,806,374,tensor(130.7612),tensor(111.6037),96,74,98,69,2,5,True,0.0004994869232177734
2025-01-07 21:06:57,persegiBiru,812,373,127,114,124,89,123,89,1,0,True,0.2377407708317204
2025-01-07 21:06:57,Fail to pick,812,373,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:57,persegiMerah,809,374,130,116,64,29,66,26,2,3,False,0.3193194547401811
2025-01-07 21:06:57,Fail to pick,809,374,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:57,persegiBiru,754,334,128,118,194,81,192,85,2,4,True,0.15038397814648927
2025-01-07 21:06:57,persegiBiru,757,332,124,117,128,38,124,41,4,3,True,0.27954603359061836
2025-01-07 21:06:57,Fail to pick,757,332,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:58,persegiBiru,762,332,131,118,103,94,103,93,0,1,True,0.11246465937668577
2025-01-07 21:06:58,Biru,762,332,tensor(131.3671),tensor(118.5237),107,70,107,70,0,0,True,0.0
2025-01-07 21:06:58,Fail to pick,762,332,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:58,persegiBiru,762,334,130,118,126,29,128,24,2,5,True,0.24833538363178295
2025-01-07 21:06:58,Fail to pick,762,334,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:58,persegiBiru,755,342,123,117,119,41,121,37,2,4,True,0.17690905237404086
2025-01-07 21:06:58,Fail to pick,755,342,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:59,persegiBiru,759,340,130,115,167,24,171,26,4,2,True,0.28808457580127267
2025-01-07 21:06:59,Fail to pick,759,340,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:59,persegiBiru,755,341,128,118,168,94,168,92,0,2,True,0.34153961337879746
2025-01-07 21:06:59,Biru,755,341,tensor(128.4850),tensor(118.8614),105,69,101,64,4,5,True,0.0
2025-01-07 21:06:59,Fail to pick,755,341,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:06:59,persegiMerah,839,407,118,110,18,65,22,68,4,3,True,0.36947958056604413
2025-01-07 21:07:00,persegiMerah,159,313,133,121,15,88,15,87,0,1,True,0.48791981976971266
2025-01-07 21:07:00,persegiMerah,163,314,135,124,195,22,193,24,2,2,True,0.18638069432732382
2025-01-07 21:07:00,Fail to pick,163,314,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:00,persegiMerah,151,319,131,127,171,61,172,60,1,1,True,0.2261796203778885
2025-01-07 21:07:01,persegiMerah,165,331,134,124,160,14,162,13,2,1,True,0.4828614592078332
2025-01-07 21:07:01,persegiMerah,171,336,136,123,54,0,51,3,3,3,True,0.17814008091351452
2025-01-07 21:07:01,Fail to pick,171,336,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:01,persegiMerah,190,372,140,131,154,20,157,18,3,2,True,0.10975156554486452
2025-01-07 21:07:01,Merah,190,372,tensor(140.9442),tensor(131.0438),96,17,98,19,2,2,True,0.000499725341796875
2025-01-07 21:07:01,persegiMerah,175,380,137,128,174,83,171,85,3,2,True,0.34253003321358155
2025-01-07 21:07:01,persegiMerah,174,379,141,129,146,85,149,88,3,3,True,0.43914193801670154
2025-01-07 21:07:01,Fail to pick,174,379,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:01,persegiMerah,154,359,134,132,42,93,43,91,1,2,True,0.27282415771757607
2025-01-07 21:07:01,persegiMerah,175,370,137,127,173,86,177,81,4,5,True,0.10124878482455704
2025-01-07 21:07:01,persegiMerah,179,342,137,125,193,72,195,67,2,5,True,0.41478830585698445
2025-01-07 21:07:01,persegiMerah,177,337,133,122,166,36,163,39,3,3,True,0.4919538892950974
2025-01-07 21:07:01,Fail to pick,177,337,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:01,persegiMerah,176,335,135,126,22,59,19,57,3,2,True,0.13428026944151916
2025-01-07 21:07:01,Fail to pick,176,335,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:02,persegiMerah,179,336,139,124,104,13,100,14,4,1,True,0.16291977926746917
2025-01-07 21:07:02,Fail to pick,179,336,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:02,persegiMerah,171,326,138,125,51,65,49,63,2,2,True,0.29670762844750015
2025-01-07 21:07:02,persegiMerah,168,330,138,122,139,2,142,1,3,1,True,0.26695791252000534
2025-01-07 21:07:02,Fail to pick,168,330,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:02,persegiMerah,167,330,137,121,46,87,44,88,2,1,True,0.11386364676178262
2025-01-07 21:07:02,Fail to pick,167,330,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:02,persegiMerah,168,334,137,123,37,88,36,90,1,2,False,0.14542273450900153
2025-01-07 21:07:02,Fail to pick,168,334,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:02,persegiMerah,166,329,138,123,79,64,76,68,3,4,True,0.36296815331938836
2025-01-07 21:07:02,Fail to pick,166,329,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:02,persegiMerah,168,328,135,123,11,68,15,66,4,2,True,0.3626354295381583
2025-01-07 21:07:02,Fail to pick,168,328,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:02,persegiMerah,164,331,135,121,196,71,200,68,4,3,True,0.46560790543709063
2025-01-07 21:07:02,Fail to pick,164,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:02,persegiMerah,171,326,144,123,96,7,91,4,5,3,True,0.21384088846176375
2025-01-07 21:07:02,Fail to pick,171,326,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:03,persegiMerah,165,328,134,120,18,0,20,-5,2,5,True,0.1668229838553969
2025-01-07 21:07:03,Fail to pick,165,328,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:03,persegiMerah,169,331,138,121,3,45,-1,48,4,3,True,0.10899374816596669
2025-01-07 21:07:03,Fail to pick,169,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:03,persegiMerah,168,329,136,120,33,9,31,5,2,4,True,0.254465297190021
2025-01-07 21:07:03,Fail to pick,168,329,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:03,persegiMerah,150,313,129,119,128,42,130,40,2,2,True,0.3793303332281799
2025-01-07 21:07:03,persegiMerah,170,331,137,121,3,95,7,93,4,2,True,0.19002785976752318
2025-01-07 21:07:03,persegiMerah,170,335,141,120,17,7,19,6,2,1,True,0.3810288965829235
2025-01-07 21:07:03,Fail to pick,170,335,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:03,persegiMerah,165,333,138,123,133,5,129,1,4,4,True,0.17482511459496752
2025-01-07 21:07:03,Fail to pick,165,333,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:03,persegiMerah,152,316,128,126,80,45,76,42,4,3,True,0.11624485171708457
2025-01-07 21:07:03,persegiMerah,172,324,137,123,42,18,46,22,4,4,True,0.32255859352385224
2025-01-07 21:07:04,persegiMerah,155,312,128,121,167,72,170,72,3,0,True,0.1703990264920731
2025-01-07 21:07:04,persegiMerah,176,327,137,120,126,2,129,-3,3,5,True,0.12819656526951834
2025-01-07 21:07:04,persegiMerah,168,331,134,122,72,39,68,34,4,5,True,0.35725316514358685
2025-01-07 21:07:04,Fail to pick,168,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:04,persegiMerah,169,324,136,127,71,24,72,24,1,0,True,0.17663695545806424
2025-01-07 21:07:04,Fail to pick,169,324,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:04,persegiMerah,172,328,134,120,180,0,177,-4,3,4,True,0.3127766111911371
2025-01-07 21:07:04,Fail to pick,172,328,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:04,persegiMerah,176,326,136,121,151,25,146,25,5,0,False,0.10632547573595869
2025-01-07 21:07:04,Fail to pick,176,326,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:04,persegiMerah,148,316,126,123,67,22,71,25,4,3,True,0.3613417257143504
2025-01-07 21:07:04,persegiMerah,168,331,134,121,90,5,94,9,4,4,True,0.11914985942722917
2025-01-07 21:07:04,persegiMerah,171,330,135,120,61,98,58,98,3,0,True,0.2529955292023663
2025-01-07 21:07:04,Fail to pick,171,330,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:05,persegiMerah,146,319,128,125,28,23,27,26,1,3,False,0.4622398707011417
2025-01-07 21:07:05,persegiMerah,169,330,133,121,175,30,171,29,4,1,True,0.2489709613106466
2025-01-07 21:07:05,persegiMerah,152,307,128,121,50,48,54,47,4,1,True,0.1142098035032698
2025-01-07 21:07:05,persegiMerah,150,314,128,123,70,22,71,24,1,2,True,0.4151558699752317
2025-01-07 21:07:05,Fail to pick,150,314,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:05,persegiMerah,145,312,127,127,131,94,129,95,2,1,True,0.3959963120660218
2025-01-07 21:07:05,Fail to pick,145,312,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:05,persegiMerah,167,332,140,122,45,87,46,91,1,4,True,0.22867653674420851
2025-01-07 21:07:05,persegiMerah,151,309,131,125,15,50,19,49,4,1,False,0.2245789974063267
2025-01-07 21:07:05,persegiMerah,173,327,143,121,125,40,128,42,3,2,True,0.4823520846967032
2025-01-07 21:07:05,persegiMerah,178,337,137,118,29,22,26,25,3,3,True,0.20275081013559282
2025-01-07 21:07:05,persegiMerah,166,332,131,118,104,86,107,83,3,3,True,0.37901757266568203
2025-01-07 21:07:06,persegiMerah,172,329,132,120,155,66,152,61,3,5,True,0.4084556320499554
2025-01-07 21:07:06,Fail to pick,172,329,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:06,persegiMerah,177,326,135,121,115,67,119,71,4,4,True,0.2736300016380142
2025-01-07 21:07:06,Fail to pick,177,326,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:06,persegiMerah,166,331,134,122,24,49,26,48,2,1,False,0.3346211955072521
2025-01-07 21:07:06,persegiMerah,167,328,135,120,29,63,30,61,1,2,True,0.1877248784010364
2025-01-07 21:07:06,Fail to pick,167,328,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:06,persegiMerah,167,329,134,120,169,46,164,43,5,3,True,0.3219413227797502
2025-01-07 21:07:06,Fail to pick,167,329,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:06,persegiMerah,170,327,139,121,146,11,145,7,1,4,True,0.19660978257842554
2025-01-07 21:07:06,Fail to pick,170,327,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:06,persegiMerah,167,331,134,122,123,2,125,0,2,2,True,0.2909879161381914
2025-01-07 21:07:06,Fail to pick,167,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:06,persegiMerah,172,328,137,120,25,57,29,56,4,1,True,0.1093063258084698
2025-01-07 21:07:06,Fail to pick,172,328,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:06,persegiMerah,169,332,139,124,147,81,144,80,3,1,True,0.2512122275239098
2025-01-07 21:07:06,Fail to pick,169,332,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:07,persegiMerah,166,331,137,119,120,1,116,5,4,4,True,0.24363258137690652
2025-01-07 21:07:07,Fail to pick,166,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:07,persegiMerah,166,331,135,119,36,55,35,56,1,1,True,0.4199090779577791
2025-01-07 21:07:07,Fail to pick,166,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:07,persegiMerah,167,328,137,120,97,45,96,44,1,1,True,0.4541204333696285
2025-01-07 21:07:07,Fail to pick,167,328,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:07,persegiMerah,166,327,135,120,118,33,118,29,0,4,True,0.3021635860653976
2025-01-07 21:07:07,Fail to pick,166,327,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:07,persegiMerah,145,317,129,122,188,54,186,50,2,4,True,0.14674704124215732
2025-01-07 21:07:07,persegiMerah,173,328,137,119,39,81,34,80,5,1,True,0.3305486272712249
2025-01-07 21:07:07,persegiMerah,165,330,131,119,43,0,44,1,1,1,True,0.22018720880066434
2025-01-07 21:07:07,Fail to pick,165,330,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:07,persegiMerah,169,332,138,120,20,27,18,24,2,3,True,0.21327441444433065
2025-01-07 21:07:07,Fail to pick,169,332,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:07,persegiMerah,167,330,136,121,149,72,149,67,0,5,True,0.42018894356077086
2025-01-07 21:07:07,Fail to pick,167,330,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:07,persegiMerah,171,331,137,122,15,51,13,46,2,5,True,0.38507024177083804
2025-01-07 21:07:07,Fail to pick,171,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:08,persegiMerah,166,332,135,122,89,7,85,10,4,3,True,0.4686419661998803
2025-01-07 21:07:08,Fail to pick,166,332,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:08,persegiMerah,167,334,131,119,78,13,74,13,4,0,True,0.12146260331138779
2025-01-07 21:07:08,Fail to pick,167,334,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:08,persegiMerah,165,330,134,119,146,56,150,52,4,4,True,0.1322792049066695
2025-01-07 21:07:08,Fail to pick,165,330,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:08,persegiMerah,169,334,137,118,116,77,119,72,3,5,True,0.19583890885672034
2025-01-07 21:07:08,Fail to pick,169,334,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:08,persegiMerah,171,331,137,119,90,84,92,80,2,4,True,0.405677785717809
2025-01-07 21:07:08,Fail to pick,171,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:08,persegiMerah,166,333,133,121,13,17,10,13,3,4,True,0.3690752915863491
2025-01-07 21:07:08,Fail to pick,166,333,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:08,persegiMerah,167,331,135,118,15,40,13,36,2,4,True,0.4825734031820018
2025-01-07 21:07:08,Fail to pick,167,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:08,persegiMerah,168,331,132,119,119,21,116,21,3,0,True,0.4468052497780446
2025-01-07 21:07:08,Fail to pick,168,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:08,persegiMerah,167,334,136,118,107,76,110,78,3,2,True,0.4834096088166878
2025-01-07 21:07:08,Fail to pick,167,334,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:09,persegiMerah,166,336,135,119,62,38,65,42,3,4,True,0.4372160799248803
2025-01-07 21:07:09,Fail to pick,166,336,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:09,persegiMerah,172,326,139,118,88,49,91,51,3,2,False,0.1398659971225223
2025-01-07 21:07:09,persegiMerah,146,315,124,119,144,36,146,33,2,3,True,0.1428558408173607
2025-01-07 21:07:09,persegiMerah,148,313,130,118,32,35,28,37,4,2,True,0.21735684573842493
2025-01-07 21:07:09,Fail to pick,148,313,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:09,persegiMerah,164,334,136,120,180,74,178,74,2,0,True,0.4261539037505401
2025-01-07 21:07:09,persegiMerah,150,309,127,119,56,17,55,19,1,2,True,0.13748096003851007
2025-01-07 21:07:09,persegiMerah,168,332,134,124,58,92,61,91,3,1,True,0.20624245097652993
2025-01-07 21:07:09,persegiMerah,144,320,124,125,190,31,193,30,3,1,True,0.47868797924853324
2025-01-07 21:07:09,persegiMerah,170,328,135,119,168,70,169,74,1,4,True,0.4228096822808485
2025-01-07 21:07:09,persegiMerah,169,328,136,118,112,58,113,60,1,2,True,0.26051437723978166
2025-01-07 21:07:09,Fail to pick,169,328,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:10,persegiMerah,170,329,139,119,199,95,203,99,4,4,False,0.43963711585337284
2025-01-07 21:07:10,Fail to pick,170,329,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:10,persegiMerah,149,303,136,117,133,48,137,52,4,4,True,0.46531517393781974
2025-01-07 21:07:10,persegiMerah,167,333,134,121,63,53,67,49,4,4,True,0.19145009170874397
2025-01-07 21:07:10,persegiMerah,165,333,135,117,198,1,194,4,4,3,True,0.28326571442343745
2025-01-07 21:07:10,Fail to pick,165,333,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:10,persegiMerah,167,330,135,118,38,69,39,68,1,1,True,0.49481445745804997
2025-01-07 21:07:10,Fail to pick,167,330,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:10,persegiMerah,152,310,130,117,176,49,176,52,0,3,True,0.46588027994284553
2025-01-07 21:07:10,persegiMerah,171,329,135,117,71,84,75,88,4,4,True,0.4533851629991572
2025-01-07 21:07:10,persegiMerah,165,328,134,118,80,85,79,89,1,4,True,0.3008053052161048
2025-01-07 21:07:10,Fail to pick,165,328,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:10,persegiMerah,162,334,131,118,168,70,170,66,2,4,True,0.13116593839773724
2025-01-07 21:07:10,Fail to pick,162,334,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:11,persegiMerah,164,334,131,119,15,66,12,69,3,3,True,0.44989425563126817
2025-01-07 21:07:11,Fail to pick,164,334,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:11,persegiMerah,168,331,136,118,112,72,113,72,1,0,True,0.30424067233459945
2025-01-07 21:07:11,Fail to pick,168,331,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:11,persegiMerah,173,326,138,118,43,53,41,55,2,2,False,0.17878134954847555
2025-01-07 21:07:11,Fail to pick,173,326,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:11,persegiMerah,166,328,136,118,163,21,158,21,5,0,True,0.417700078563809
2025-01-07 21:07:11,Fail to pick,166,328,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:11,persegiMerah,146,309,128,120,88,55,88,53,0,2,True,0.3263995109058453
2025-01-07 21:07:11,persegiMerah,177,332,141,118,126,1,130,-3,4,4,True,0.4916377395980326
2025-01-07 21:07:11,persegiMerah,171,329,142,120,88,65,91,65,3,0,True,0.39162443367433986
2025-01-07 21:07:11,Fail to pick,171,329,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:11,persegiMerah,169,332,139,119,185,50,181,46,4,4,True,0.28567663760582784
2025-01-07 21:07:11,Fail to pick,169,332,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:11,persegiMerah,172,330,139,118,41,28,41,32,0,4,True,0.40164629967749865
2025-01-07 21:07:11,Fail to pick,172,330,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:12,persegiMerah,171,328,143,119,175,15,175,13,0,2,True,0.24514314366563325
2025-01-07 21:07:12,Fail to pick,171,328,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:12,persegiMerah,171,326,142,120,15,3,16,0,1,3,True,0.17572833818616568
2025-01-07 21:07:12,Fail to pick,171,326,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:12,persegiMerah,172,332,141,120,30,12,31,14,1,2,True,0.23057931221649539
2025-01-07 21:07:12,Fail to pick,172,332,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:12,persegiMerah,172,332,141,120,123,40,122,42,1,2,True,0.2599899054073299
2025-01-07 21:07:12,Fail to pick,172,332,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:12,persegiMerah,164,339,138,116,57,46,59,43,2,3,True,0.2957134413932874
2025-01-07 21:07:12,Fail to pick,164,339,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:12,persegiMerah,167,334,136,120,84,83,81,81,3,2,True,0.19368679349288223
2025-01-07 21:07:12,Fail to pick,167,334,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:12,persegiMerah,166,333,139,120,40,45,37,46,3,1,True,0.4052723611439548
2025-01-07 21:07:12,Fail to pick,166,333,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:12,persegiMerah,145,302,138,119,34,74,37,76,3,2,True,0.4935797828286468
2025-01-07 21:07:12,persegiMerah,152,307,132,121,196,17,200,20,4,3,True,0.22453103453456041
2025-01-07 21:07:12,Fail to pick,152,307,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:13,persegiMerah,147,312,133,119,130,44,125,44,5,0,True,0.22128204698941112
2025-01-07 21:07:13,Fail to pick,147,312,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:13,persegiMerah,148,319,135,122,178,50,175,54,3,4,True,0.16917470251940014
2025-01-07 21:07:13,Fail to pick,148,319,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:13,persegiMerah,161,334,130,121,98,80,98,79,0,1,True,0.23724592015124754
2025-01-07 21:07:13,persegiMerah,168,324,137,120,191,52,190,51,1,1,True,0.3281404668744957
2025-01-07 21:07:13,persegiMerah,171,329,138,119,3,12,7,10,4,2,True,0.3320467167196054
2025-01-07 21:07:13,Fail to pick,171,329,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:13,persegiMerah,153,305,132,118,178,98,173,102,5,4,True,0.20289997119856262
2025-01-07 21:07:13,persegiMerah,163,333,140,118,128,45,128,49,0,4,True,0.4393631800389509
2025-01-07 21:07:13,persegiMerah,170,329,145,119,140,44,141,46,1,2,True,0.42463387045699375
2025-01-07 21:07:13,Fail to pick,170,329,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:13,persegiMerah,152,312,132,118,94,61,98,59,4,2,True,0.44368236384058213
2025-01-07 21:07:14,persegiMerah,159,338,135,119,127,95,129,93,2,2,False,0.2673673613863446
2025-01-07 21:07:14,persegiMerah,166,333,138,121,177,33,178,33,1,0,False,0.1933115180927216
2025-01-07 21:07:14,Fail to pick,166,333,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:14,persegiMerah,166,332,140,117,12,2,11,0,1,2,True,0.10117122330783253
2025-01-07 21:07:14,Fail to pick,166,332,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:14,persegiMerah,152,334,133,120,58,55,54,53,4,2,True,0.3009176138018054
2025-01-07 21:07:14,persegiMerah,137,322,131,122,156,94,158,95,2,1,True,0.3473353468304392
2025-01-07 21:07:14,persegiMerah,136,318,129,121,107,26,108,21,1,5,True,0.494283025367232
2025-01-07 21:07:14,Fail to pick,136,318,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:16,persegiMerah,137,316,135,121,53,10,55,5,2,5,True,0.13378793649464896
2025-01-07 21:07:16,Fail to pick,137,316,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:16,persegiMerah,153,326,143,122,67,61,63,58,4,3,True,0.1420197117687934
2025-01-07 21:07:16,persegiMerah,139,304,137,120,185,85,186,89,1,4,True,0.32932601621558805
2025-01-07 21:07:16,persegiMerah,143,321,141,121,81,8,76,3,5,5,True,0.22769659941331094
2025-01-07 21:07:16,persegiMerah,125,319,139,122,87,94,88,98,1,4,True,0.1666954508999295
2025-01-07 21:07:16,persegiMerah,120,305,139,122,28,85,27,85,1,0,False,0.3433497558394054
2025-01-07 21:07:16,persegiMerah,93,298,128,118,120,83,120,85,0,2,True,0.26778106315057226
2025-01-07 21:07:17,persegiMerah,103,327,133,119,13,46,8,47,5,1,True,0.47103086686087947
2025-01-07 21:07:17,persegiMerah,113,318,138,119,31,87,34,87,3,0,True,0.15394928744801858
2025-01-07 21:07:17,persegiMerah,123,315,141,118,90,63,89,65,1,2,True,0.13737987632344262
2025-01-07 21:07:17,persegiMerah,116,324,136,119,31,91,35,89,4,2,True,0.3093929784745415
2025-01-07 21:07:17,Fail to pick,116,324,0,0,0,0,0,0,0,0,False,0
2025-01-07 21:07:17,persegiMerah,115,307,139,120,104,48,107,49,3,1,True,0.1342704011770517
2025-01-07 21:07:17,persegiMerah,95,298,130,122,44,96,46,94,2,2,True,0.42527689033063487
2025-01-07 21:07:17,persegiMerah,108,294,138,124,130,73,131,74,1,1,True,0.136475487389664
2025-01-07 21:07:23,persegiMerah,741,85,120,124,29,70,25,72,4,2,True,0.4585071923807368
2025-01-07 21:07:23,Merah,741,85,tensor(120.4216),tensor(124.6169),176,68,178,64,2,4,True,0.0
